Trialx,Treatment,Stimulus,Presentation,Period,base_fr,Unit2,stim_fr,ID,Region,Trial,Letter
3,NA,1???,15,Baseline,2,A4_FL_TRIAL3_B,2.054794521,A4,FL,TRIAL3,B
3,NA,1???,16,Baseline,1,A4_FL_TRIAL3_B,6.849315068,A4,FL,TRIAL3,B
3,NA,1???,17,Baseline,0,A4_FL_TRIAL3_B,4.794520548,A4,FL,TRIAL3,B
3,NA,1???,18,Baseline,1,A4_FL_TRIAL3_B,2.739726027,A4,FL,TRIAL3,B
3,NA,1???,19,Baseline,1,A4_FL_TRIAL3_B,2.054794521,A4,FL,TRIAL3,B
3,NA,2???,20,Baseline,1,A4_FL_TRIAL3_B,3.804347826,A4,FL,TRIAL3,B
3,NA,2???,21,Baseline,2,A4_FL_TRIAL3_B,3.260869565,A4,FL,TRIAL3,B
3,NA,2???,22,Baseline,6,A4_FL_TRIAL3_B,1.630434783,A4,FL,TRIAL3,B
3,NA,2???,23,Baseline,0,A4_FL_TRIAL3_B,4.347826087,A4,FL,TRIAL3,B
3,NA,2???,24,Baseline,0,A4_FL_TRIAL3_B,4.891304348,A4,FL,TRIAL3,B
3,NA,2???,25,Baseline,2,A4_FL_TRIAL3_B,3.804347826,A4,FL,TRIAL3,B
3,NA,2???,26,Baseline,1,A4_FL_TRIAL3_B,3.260869565,A4,FL,TRIAL3,B
3,NA,2???,27,Baseline,0,A4_FL_TRIAL3_B,2.717391304,A4,FL,TRIAL3,B
3,NA,2???,28,Baseline,0,A4_FL_TRIAL3_B,2.717391304,A4,FL,TRIAL3,B
3,NA,2???,29,Baseline,1,A4_FL_TRIAL3_B,15.76086957,A4,FL,TRIAL3,B
3,NA,2???,30,Baseline,1,A4_FL_TRIAL3_B,1.630434783,A4,FL,TRIAL3,B
3,NA,2???,31,Baseline,0,A4_FL_TRIAL3_B,2.717391304,A4,FL,TRIAL3,B
3,NA,2???,32,Baseline,0,A4_FL_TRIAL3_B,2.717391304,A4,FL,TRIAL3,B
3,NA,2???,33,Baseline,0,A4_FL_TRIAL3_B,3.804347826,A4,FL,TRIAL3,B
3,NA,2???,34,Baseline,0,A4_FL_TRIAL3_B,1.086956522,A4,FL,TRIAL3,B
3,NA,2???,35,Baseline,0,A4_FL_TRIAL3_B,3.260869565,A4,FL,TRIAL3,B
3,NA,2???,36,Baseline,3,A4_FL_TRIAL3_B,3.804347826,A4,FL,TRIAL3,B
3,NA,2???,37,Baseline,1,A4_FL_TRIAL3_B,3.804347826,A4,FL,TRIAL3,B
3,NA,2???,38,Baseline,0,A4_FL_TRIAL3_B,2.173913043,A4,FL,TRIAL3,B
3,NA,2???,39,Baseline,0,A4_FL_TRIAL3_B,5.434782609,A4,FL,TRIAL3,B
3,NA,3???,40,Baseline,0,A4_FL_TRIAL3_B,3.529411765,A4,FL,TRIAL3,B
3,NA,3???,41,Baseline,2,A4_FL_TRIAL3_B,2.352941176,A4,FL,TRIAL3,B
3,NA,3???,42,Baseline,2,A4_FL_TRIAL3_B,4.705882353,A4,FL,TRIAL3,B
3,NA,3???,43,Baseline,1,A4_FL_TRIAL3_B,1.764705882,A4,FL,TRIAL3,B
3,NA,3???,44,Baseline,4,A4_FL_TRIAL3_B,1.764705882,A4,FL,TRIAL3,B
3,NA,3???,45,Baseline,0,A4_FL_TRIAL3_B,4.705882353,A4,FL,TRIAL3,B
3,NA,3???,46,Baseline,0,A4_FL_TRIAL3_B,2.941176471,A4,FL,TRIAL3,B
3,NA,3???,47,Baseline,0,A4_FL_TRIAL3_B,4.705882353,A4,FL,TRIAL3,B
3,NA,3???,48,Baseline,0,A4_FL_TRIAL3_B,3.529411765,A4,FL,TRIAL3,B
3,NA,3???,49,Baseline,1,A4_FL_TRIAL3_B,7.058823529,A4,FL,TRIAL3,B
3,NA,3???,50,Baseline,0,A4_FL_TRIAL3_B,1.764705882,A4,FL,TRIAL3,B
3,NA,3???,51,Baseline,1,A4_FL_TRIAL3_B,1.764705882,A4,FL,TRIAL3,B
3,NA,3???,52,Baseline,5,A4_FL_TRIAL3_B,1.176470588,A4,FL,TRIAL3,B
3,NA,3???,53,Baseline,1,A4_FL_TRIAL3_B,1.764705882,A4,FL,TRIAL3,B
3,NA,3???,54,Baseline,0,A4_FL_TRIAL3_B,5.294117647,A4,FL,TRIAL3,B
3,NA,3???,55,Baseline,2,A4_FL_TRIAL3_B,2.352941176,A4,FL,TRIAL3,B
3,NA,4???,56,Baseline,3,A4_FL_TRIAL3_B,7.537688442,A4,FL,TRIAL3,B
3,NA,4???,57,Baseline,1,A4_FL_TRIAL3_B,2.010050251,A4,FL,TRIAL3,B
3,NA,4???,58,Baseline,2,A4_FL_TRIAL3_B,2.512562814,A4,FL,TRIAL3,B
3,NA,4???,59,Baseline,0,A4_FL_TRIAL3_B,0.502512563,A4,FL,TRIAL3,B
3,NA,4???,60,Baseline,1,A4_FL_TRIAL3_B,8.542713568,A4,FL,TRIAL3,B
3,NA,4???,61,Baseline,0,A4_FL_TRIAL3_B,3.51758794,A4,FL,TRIAL3,B
3,NA,4???,62,Baseline,2,A4_FL_TRIAL3_B,3.015075377,A4,FL,TRIAL3,B
3,NA,4???,63,Baseline,0,A4_FL_TRIAL3_B,3.015075377,A4,FL,TRIAL3,B
3,NA,4???,64,Baseline,0,A4_FL_TRIAL3_B,3.51758794,A4,FL,TRIAL3,B
3,NA,4???,65,Baseline,2,A4_FL_TRIAL3_B,2.512562814,A4,FL,TRIAL3,B
3,NA,4???,66,Baseline,0,A4_FL_TRIAL3_B,2.010050251,A4,FL,TRIAL3,B
3,NA,4???,67,Baseline,1,A4_FL_TRIAL3_B,2.010050251,A4,FL,TRIAL3,B
3,NA,4???,68,Baseline,2,A4_FL_TRIAL3_B,1.005025126,A4,FL,TRIAL3,B
3,NA,4???,69,Baseline,1,A4_FL_TRIAL3_B,6.030150754,A4,FL,TRIAL3,B
3,NA,4???,70,Baseline,0,A4_FL_TRIAL3_B,1.507537688,A4,FL,TRIAL3,B
3,NA,4???,71,Baseline,1,A4_FL_TRIAL3_B,0.502512563,A4,FL,TRIAL3,B
3,NA,4???,72,Baseline,1,A4_FL_TRIAL3_B,3.51758794,A4,FL,TRIAL3,B
3,NA,5???,73,Baseline,1,A4_FL_TRIAL3_B,8.013937282,A4,FL,TRIAL3,B
3,NA,5???,74,Baseline,1,A4_FL_TRIAL3_B,3.135888502,A4,FL,TRIAL3,B
3,NA,5???,75,Baseline,0,A4_FL_TRIAL3_B,3.135888502,A4,FL,TRIAL3,B
3,NA,5???,76,Baseline,0,A4_FL_TRIAL3_B,3.484320557,A4,FL,TRIAL3,B
3,NA,5???,77,Baseline,5,A4_FL_TRIAL3_B,6.968641115,A4,FL,TRIAL3,B
3,NA,5???,78,Baseline,0,A4_FL_TRIAL3_B,3.484320557,A4,FL,TRIAL3,B
3,NA,5???,79,Baseline,1,A4_FL_TRIAL3_B,4.87804878,A4,FL,TRIAL3,B
3,NA,5???,80,Baseline,1,A4_FL_TRIAL3_B,3.135888502,A4,FL,TRIAL3,B
3,NA,5???,81,Baseline,0,A4_FL_TRIAL3_B,1.393728223,A4,FL,TRIAL3,B
3,NA,5???,82,Baseline,3,A4_FL_TRIAL3_B,5.923344948,A4,FL,TRIAL3,B
3,NA,5???,83,Baseline,3,A4_FL_TRIAL3_B,5.923344948,A4,FL,TRIAL3,B
3,NA,5???,84,Baseline,1,A4_FL_TRIAL3_B,3.135888502,A4,FL,TRIAL3,B
3,NA,5???,85,Baseline,1,A4_FL_TRIAL3_B,1.045296167,A4,FL,TRIAL3,B
3,NA,5???,86,Baseline,0,A4_FL_TRIAL3_B,5.226480836,A4,FL,TRIAL3,B
3,NA,5???,87,Baseline,0,A4_FL_TRIAL3_B,4.529616725,A4,FL,TRIAL3,B
3,NA,5???,88,Baseline,6,A4_FL_TRIAL3_B,1.393728223,A4,FL,TRIAL3,B
3,NA,5???,89,Baseline,0,A4_FL_TRIAL3_B,2.090592334,A4,FL,TRIAL3,B
3,NA,5???,90,Baseline,1,A4_FL_TRIAL3_B,2.090592334,A4,FL,TRIAL3,B
4,NA,1???,1,Baseline,5,A4_FL_TRIAL4_A,15.06849315,A4,FL,TRIAL4,A
4,NA,1???,2,Baseline,4,A4_FL_TRIAL4_A,9.589041096,A4,FL,TRIAL4,A
4,NA,1???,3,Baseline,3,A4_FL_TRIAL4_A,11.64383562,A4,FL,TRIAL4,A
4,NA,1???,4,Baseline,1,A4_FL_TRIAL4_A,6.164383562,A4,FL,TRIAL4,A
4,NA,1???,5,Baseline,4,A4_FL_TRIAL4_A,4.109589041,A4,FL,TRIAL4,A
4,NA,1???,6,Baseline,3,A4_FL_TRIAL4_A,12.32876712,A4,FL,TRIAL4,A
4,NA,1???,7,Baseline,3,A4_FL_TRIAL4_A,7.534246575,A4,FL,TRIAL4,A
4,NA,1???,8,Baseline,1,A4_FL_TRIAL4_A,11.64383562,A4,FL,TRIAL4,A
4,NA,2???,9,Baseline,2,A4_FL_TRIAL4_A,8.152173913,A4,FL,TRIAL4,A
4,NA,2???,10,Baseline,5,A4_FL_TRIAL4_A,5.434782609,A4,FL,TRIAL4,A
4,NA,2???,11,Baseline,3,A4_FL_TRIAL4_A,5.434782609,A4,FL,TRIAL4,A
4,NA,2???,12,Baseline,1,A4_FL_TRIAL4_A,8.152173913,A4,FL,TRIAL4,A
4,NA,2???,13,Baseline,1,A4_FL_TRIAL4_A,8.152173913,A4,FL,TRIAL4,A
4,NA,2???,14,Baseline,1,A4_FL_TRIAL4_A,5.97826087,A4,FL,TRIAL4,A
4,NA,2???,15,Baseline,0,A4_FL_TRIAL4_A,7.608695652,A4,FL,TRIAL4,A
4,NA,3???,16,Baseline,5,A4_FL_TRIAL4_A,10,A4,FL,TRIAL4,A
4,NA,3???,17,Baseline,4,A4_FL_TRIAL4_A,6.470588235,A4,FL,TRIAL4,A
4,NA,3???,18,Baseline,4,A4_FL_TRIAL4_A,10.58823529,A4,FL,TRIAL4,A
4,NA,3???,19,Baseline,1,A4_FL_TRIAL4_A,7.058823529,A4,FL,TRIAL4,A
4,NA,3???,20,Baseline,7,A4_FL_TRIAL4_A,12.35294118,A4,FL,TRIAL4,A
4,NA,3???,21,Baseline,2,A4_FL_TRIAL4_A,6.470588235,A4,FL,TRIAL4,A
4,NA,3???,22,Baseline,6,A4_FL_TRIAL4_A,11.76470588,A4,FL,TRIAL4,A
4,NA,3???,23,Baseline,1,A4_FL_TRIAL4_A,11.17647059,A4,FL,TRIAL4,A
4,NA,4???,24,Baseline,2,A4_FL_TRIAL4_A,6.532663317,A4,FL,TRIAL4,A
4,NA,4???,25,Baseline,4,A4_FL_TRIAL4_A,7.035175879,A4,FL,TRIAL4,A
4,NA,4???,26,Baseline,2,A4_FL_TRIAL4_A,5.527638191,A4,FL,TRIAL4,A
4,NA,4???,27,Baseline,5,A4_FL_TRIAL4_A,8.040201005,A4,FL,TRIAL4,A
4,NA,4???,28,Baseline,0,A4_FL_TRIAL4_A,8.040201005,A4,FL,TRIAL4,A
4,NA,4???,29,Baseline,1,A4_FL_TRIAL4_A,6.532663317,A4,FL,TRIAL4,A
4,NA,4???,30,Baseline,3,A4_FL_TRIAL4_A,6.030150754,A4,FL,TRIAL4,A
4,NA,4???,31,Baseline,2,A4_FL_TRIAL4_A,8.542713568,A4,FL,TRIAL4,A
4,NA,5???,32,Baseline,1,A4_FL_TRIAL4_A,9.756097561,A4,FL,TRIAL4,A
4,NA,5???,33,Baseline,2,A4_FL_TRIAL4_A,8.362369338,A4,FL,TRIAL4,A
4,NA,5???,34,Baseline,4,A4_FL_TRIAL4_A,10.80139373,A4,FL,TRIAL4,A
4,NA,5???,35,Baseline,2,A4_FL_TRIAL4_A,10.10452962,A4,FL,TRIAL4,A
4,NA,5???,36,Baseline,2,A4_FL_TRIAL4_A,11.49825784,A4,FL,TRIAL4,A
4,NA,5???,37,Baseline,1,A4_FL_TRIAL4_A,8.710801394,A4,FL,TRIAL4,A
4,NA,5???,38,Baseline,3,A4_FL_TRIAL4_A,10.80139373,A4,FL,TRIAL4,A
4,NA,5???,39,Baseline,4,A4_FL_TRIAL4_A,6.968641115,A4,FL,TRIAL4,A
5,NA,1???,1,Baseline,4,A4_FL_TRIAL5_A,4.109589041,A4,FL,TRIAL5,A
5,NA,1???,2,Baseline,4,A4_FL_TRIAL5_A,4.794520548,A4,FL,TRIAL5,A
5,NA,1???,3,Baseline,1,A4_FL_TRIAL5_A,5.479452055,A4,FL,TRIAL5,A
5,NA,1???,4,Baseline,1,A4_FL_TRIAL5_A,8.219178082,A4,FL,TRIAL5,A
5,NA,1???,5,Baseline,0,A4_FL_TRIAL5_A,8.219178082,A4,FL,TRIAL5,A
5,NA,1???,6,Baseline,4,A4_FL_TRIAL5_A,10.2739726,A4,FL,TRIAL5,A
5,NA,1???,7,Baseline,1,A4_FL_TRIAL5_A,5.479452055,A4,FL,TRIAL5,A
5,NA,1???,8,Baseline,4,A4_FL_TRIAL5_A,2.739726027,A4,FL,TRIAL5,A
5,NA,1???,9,Baseline,4,A4_FL_TRIAL5_A,3.424657534,A4,FL,TRIAL5,A
5,NA,1???,10,Baseline,0,A4_FL_TRIAL5_A,6.164383562,A4,FL,TRIAL5,A
5,NA,1???,11,Baseline,2,A4_FL_TRIAL5_A,2.739726027,A4,FL,TRIAL5,A
5,NA,1???,12,Baseline,1,A4_FL_TRIAL5_A,3.424657534,A4,FL,TRIAL5,A
5,NA,2???,13,Baseline,4,A4_FL_TRIAL5_A,5.434782609,A4,FL,TRIAL5,A
5,NA,2???,14,Baseline,3,A4_FL_TRIAL5_A,4.347826087,A4,FL,TRIAL5,A
5,NA,2???,15,Baseline,4,A4_FL_TRIAL5_A,7.608695652,A4,FL,TRIAL5,A
5,NA,2???,16,Baseline,3,A4_FL_TRIAL5_A,4.891304348,A4,FL,TRIAL5,A
5,NA,2???,17,Baseline,4,A4_FL_TRIAL5_A,7.065217391,A4,FL,TRIAL5,A
5,NA,2???,18,Baseline,1,A4_FL_TRIAL5_A,7.608695652,A4,FL,TRIAL5,A
5,NA,2???,19,Baseline,0,A4_FL_TRIAL5_A,4.891304348,A4,FL,TRIAL5,A
5,NA,2???,20,Baseline,2,A4_FL_TRIAL5_A,4.891304348,A4,FL,TRIAL5,A
5,NA,2???,21,Baseline,4,A4_FL_TRIAL5_A,4.891304348,A4,FL,TRIAL5,A
5,NA,2???,22,Baseline,4,A4_FL_TRIAL5_A,3.260869565,A4,FL,TRIAL5,A
5,NA,2???,23,Baseline,3,A4_FL_TRIAL5_A,3.260869565,A4,FL,TRIAL5,A
5,NA,3???,24,Baseline,5,A4_FL_TRIAL5_A,2.941176471,A4,FL,TRIAL5,A
5,NA,3???,25,Baseline,0,A4_FL_TRIAL5_A,7.058823529,A4,FL,TRIAL5,A
5,NA,3???,26,Baseline,2,A4_FL_TRIAL5_A,8.235294118,A4,FL,TRIAL5,A
5,NA,3???,27,Baseline,0,A4_FL_TRIAL5_A,3.529411765,A4,FL,TRIAL5,A
5,NA,3???,28,Baseline,0,A4_FL_TRIAL5_A,1.764705882,A4,FL,TRIAL5,A
5,NA,3???,29,Baseline,1,A4_FL_TRIAL5_A,4.705882353,A4,FL,TRIAL5,A
5,NA,3???,30,Baseline,2,A4_FL_TRIAL5_A,7.647058824,A4,FL,TRIAL5,A
5,NA,3???,31,Baseline,1,A4_FL_TRIAL5_A,3.529411765,A4,FL,TRIAL5,A
5,NA,4???,32,Baseline,1,A4_FL_TRIAL5_A,6.030150754,A4,FL,TRIAL5,A
5,NA,4???,33,Baseline,3,A4_FL_TRIAL5_A,5.527638191,A4,FL,TRIAL5,A
5,NA,4???,34,Baseline,5,A4_FL_TRIAL5_A,7.035175879,A4,FL,TRIAL5,A
5,NA,4???,35,Baseline,5,A4_FL_TRIAL5_A,4.020100503,A4,FL,TRIAL5,A
5,NA,4???,36,Baseline,1,A4_FL_TRIAL5_A,4.522613065,A4,FL,TRIAL5,A
5,NA,4???,37,Baseline,0,A4_FL_TRIAL5_A,3.51758794,A4,FL,TRIAL5,A
5,NA,4???,38,Baseline,2,A4_FL_TRIAL5_A,7.537688442,A4,FL,TRIAL5,A
5,NA,4???,39,Baseline,4,A4_FL_TRIAL5_A,5.527638191,A4,FL,TRIAL5,A
5,NA,4???,40,Baseline,1,A4_FL_TRIAL5_A,1.507537688,A4,FL,TRIAL5,A
5,NA,4???,41,Baseline,0,A4_FL_TRIAL5_A,3.015075377,A4,FL,TRIAL5,A
5,NA,5???,42,Baseline,2,A4_FL_TRIAL5_A,3.135888502,A4,FL,TRIAL5,A
5,NA,5???,43,Baseline,2,A4_FL_TRIAL5_A,5.226480836,A4,FL,TRIAL5,A
5,NA,5???,44,Baseline,5,A4_FL_TRIAL5_A,3.135888502,A4,FL,TRIAL5,A
5,NA,5???,45,Baseline,3,A4_FL_TRIAL5_A,5.923344948,A4,FL,TRIAL5,A
5,NA,5???,46,Baseline,1,A4_FL_TRIAL5_A,4.181184669,A4,FL,TRIAL5,A
5,NA,5???,47,Baseline,6,A4_FL_TRIAL5_A,5.923344948,A4,FL,TRIAL5,A
5,NA,5???,48,Baseline,5,A4_FL_TRIAL5_A,3.832752613,A4,FL,TRIAL5,A
5,NA,5???,49,Baseline,4,A4_FL_TRIAL5_A,5.923344948,A4,FL,TRIAL5,A
5,NA,5???,50,Baseline,2,A4_FL_TRIAL5_A,2.43902439,A4,FL,TRIAL5,A
5,NA,5???,51,Baseline,6,A4_FL_TRIAL5_A,3.135888502,A4,FL,TRIAL5,A
5,NA,5???,52,Baseline,3,A4_FL_TRIAL5_A,5.226480836,A4,FL,TRIAL5,A
1,NA,1???,1,Baseline,1,A4_NCM_TRIAL1_A,4.109589041,A4,NCM,TRIAL1,A
1,NA,1???,2,Baseline,2,A4_NCM_TRIAL1_A,6.849315068,A4,NCM,TRIAL1,A
1,NA,1???,3,Baseline,0,A4_NCM_TRIAL1_A,4.794520548,A4,NCM,TRIAL1,A
1,NA,1???,4,Baseline,0,A4_NCM_TRIAL1_A,6.164383562,A4,NCM,TRIAL1,A
1,NA,1???,5,Baseline,0,A4_NCM_TRIAL1_A,2.054794521,A4,NCM,TRIAL1,A
1,NA,1???,6,Baseline,0,A4_NCM_TRIAL1_A,4.109589041,A4,NCM,TRIAL1,A
1,NA,1???,7,Baseline,3,A4_NCM_TRIAL1_A,4.794520548,A4,NCM,TRIAL1,A
1,NA,1???,8,Baseline,0,A4_NCM_TRIAL1_A,7.534246575,A4,NCM,TRIAL1,A
1,NA,1???,9,Baseline,2,A4_NCM_TRIAL1_A,6.164383562,A4,NCM,TRIAL1,A
1,NA,1???,10,Baseline,0,A4_NCM_TRIAL1_A,3.424657534,A4,NCM,TRIAL1,A
1,NA,1???,11,Baseline,0,A4_NCM_TRIAL1_A,4.109589041,A4,NCM,TRIAL1,A
1,NA,1???,12,Baseline,0,A4_NCM_TRIAL1_A,3.424657534,A4,NCM,TRIAL1,A
1,NA,1???,13,Baseline,2,A4_NCM_TRIAL1_A,2.054794521,A4,NCM,TRIAL1,A
1,NA,1???,14,Baseline,1,A4_NCM_TRIAL1_A,8.904109589,A4,NCM,TRIAL1,A
1,NA,1???,15,Baseline,2,A4_NCM_TRIAL1_A,7.534246575,A4,NCM,TRIAL1,A
1,NA,1???,16,Baseline,0,A4_NCM_TRIAL1_A,5.479452055,A4,NCM,TRIAL1,A
1,NA,1???,17,Baseline,2,A4_NCM_TRIAL1_A,1.369863014,A4,NCM,TRIAL1,A
1,NA,1???,18,Baseline,0,A4_NCM_TRIAL1_A,2.739726027,A4,NCM,TRIAL1,A
1,NA,1???,19,Baseline,0,A4_NCM_TRIAL1_A,6.849315068,A4,NCM,TRIAL1,A
1,NA,2???,20,Baseline,2,A4_NCM_TRIAL1_A,6.52173913,A4,NCM,TRIAL1,A
1,NA,2???,21,Baseline,2,A4_NCM_TRIAL1_A,3.804347826,A4,NCM,TRIAL1,A
1,NA,2???,22,Baseline,0,A4_NCM_TRIAL1_A,1.630434783,A4,NCM,TRIAL1,A
1,NA,2???,23,Baseline,2,A4_NCM_TRIAL1_A,4.891304348,A4,NCM,TRIAL1,A
1,NA,2???,24,Baseline,0,A4_NCM_TRIAL1_A,4.347826087,A4,NCM,TRIAL1,A
1,NA,2???,25,Baseline,1,A4_NCM_TRIAL1_A,2.173913043,A4,NCM,TRIAL1,A
1,NA,2???,26,Baseline,2,A4_NCM_TRIAL1_A,3.804347826,A4,NCM,TRIAL1,A
1,NA,2???,27,Baseline,0,A4_NCM_TRIAL1_A,3.804347826,A4,NCM,TRIAL1,A
1,NA,2???,28,Baseline,1,A4_NCM_TRIAL1_A,3.804347826,A4,NCM,TRIAL1,A
1,NA,2???,29,Baseline,0,A4_NCM_TRIAL1_A,2.717391304,A4,NCM,TRIAL1,A
1,NA,2???,30,Baseline,3,A4_NCM_TRIAL1_A,4.347826087,A4,NCM,TRIAL1,A
1,NA,2???,31,Baseline,0,A4_NCM_TRIAL1_A,3.260869565,A4,NCM,TRIAL1,A
1,NA,2???,32,Baseline,0,A4_NCM_TRIAL1_A,3.804347826,A4,NCM,TRIAL1,A
1,NA,2???,33,Baseline,0,A4_NCM_TRIAL1_A,4.347826087,A4,NCM,TRIAL1,A
1,NA,2???,34,Baseline,0,A4_NCM_TRIAL1_A,3.260869565,A4,NCM,TRIAL1,A
1,NA,2???,35,Baseline,0,A4_NCM_TRIAL1_A,2.717391304,A4,NCM,TRIAL1,A
1,NA,2???,36,Baseline,3,A4_NCM_TRIAL1_A,5.434782609,A4,NCM,TRIAL1,A
1,NA,2???,37,Baseline,0,A4_NCM_TRIAL1_A,4.347826087,A4,NCM,TRIAL1,A
1,NA,2???,38,Baseline,2,A4_NCM_TRIAL1_A,6.52173913,A4,NCM,TRIAL1,A
1,NA,3???,39,Baseline,1,A4_NCM_TRIAL1_A,2.941176471,A4,NCM,TRIAL1,A
1,NA,3???,40,Baseline,0,A4_NCM_TRIAL1_A,2.352941176,A4,NCM,TRIAL1,A
1,NA,3???,41,Baseline,2,A4_NCM_TRIAL1_A,1.176470588,A4,NCM,TRIAL1,A
1,NA,3???,42,Baseline,1,A4_NCM_TRIAL1_A,2.941176471,A4,NCM,TRIAL1,A
1,NA,3???,43,Baseline,1,A4_NCM_TRIAL1_A,0,A4,NCM,TRIAL1,A
1,NA,3???,44,Baseline,0,A4_NCM_TRIAL1_A,1.176470588,A4,NCM,TRIAL1,A
1,NA,3???,45,Baseline,1,A4_NCM_TRIAL1_A,1.176470588,A4,NCM,TRIAL1,A
1,NA,3???,46,Baseline,1,A4_NCM_TRIAL1_A,0.588235294,A4,NCM,TRIAL1,A
1,NA,3???,47,Baseline,1,A4_NCM_TRIAL1_A,2.941176471,A4,NCM,TRIAL1,A
1,NA,3???,48,Baseline,0,A4_NCM_TRIAL1_A,1.176470588,A4,NCM,TRIAL1,A
1,NA,3???,49,Baseline,2,A4_NCM_TRIAL1_A,2.352941176,A4,NCM,TRIAL1,A
1,NA,3???,50,Baseline,0,A4_NCM_TRIAL1_A,0.588235294,A4,NCM,TRIAL1,A
1,NA,3???,51,Baseline,0,A4_NCM_TRIAL1_A,1.764705882,A4,NCM,TRIAL1,A
1,NA,3???,52,Baseline,0,A4_NCM_TRIAL1_A,2.941176471,A4,NCM,TRIAL1,A
1,NA,3???,53,Baseline,3,A4_NCM_TRIAL1_A,3.529411765,A4,NCM,TRIAL1,A
1,NA,3???,54,Baseline,1,A4_NCM_TRIAL1_A,0.588235294,A4,NCM,TRIAL1,A
1,NA,3???,55,Baseline,0,A4_NCM_TRIAL1_A,3.529411765,A4,NCM,TRIAL1,A
1,NA,3???,56,Baseline,3,A4_NCM_TRIAL1_A,1.176470588,A4,NCM,TRIAL1,A
1,NA,4???,57,Baseline,1,A4_NCM_TRIAL1_A,7.035175879,A4,NCM,TRIAL1,A
1,NA,4???,58,Baseline,0,A4_NCM_TRIAL1_A,5.025125628,A4,NCM,TRIAL1,A
1,NA,4???,59,Baseline,0,A4_NCM_TRIAL1_A,6.532663317,A4,NCM,TRIAL1,A
1,NA,4???,60,Baseline,0,A4_NCM_TRIAL1_A,7.537688442,A4,NCM,TRIAL1,A
1,NA,4???,61,Baseline,0,A4_NCM_TRIAL1_A,4.020100503,A4,NCM,TRIAL1,A
1,NA,4???,62,Baseline,0,A4_NCM_TRIAL1_A,6.030150754,A4,NCM,TRIAL1,A
1,NA,4???,63,Baseline,0,A4_NCM_TRIAL1_A,4.020100503,A4,NCM,TRIAL1,A
1,NA,4???,64,Baseline,0,A4_NCM_TRIAL1_A,3.015075377,A4,NCM,TRIAL1,A
1,NA,4???,65,Baseline,0,A4_NCM_TRIAL1_A,5.527638191,A4,NCM,TRIAL1,A
1,NA,4???,66,Baseline,1,A4_NCM_TRIAL1_A,6.030150754,A4,NCM,TRIAL1,A
1,NA,4???,67,Baseline,2,A4_NCM_TRIAL1_A,8.040201005,A4,NCM,TRIAL1,A
1,NA,4???,68,Baseline,3,A4_NCM_TRIAL1_A,5.527638191,A4,NCM,TRIAL1,A
1,NA,4???,69,Baseline,0,A4_NCM_TRIAL1_A,2.010050251,A4,NCM,TRIAL1,A
1,NA,4???,70,Baseline,0,A4_NCM_TRIAL1_A,4.020100503,A4,NCM,TRIAL1,A
1,NA,4???,71,Baseline,1,A4_NCM_TRIAL1_A,4.020100503,A4,NCM,TRIAL1,A
1,NA,4???,72,Baseline,0,A4_NCM_TRIAL1_A,6.030150754,A4,NCM,TRIAL1,A
1,NA,4???,73,Baseline,0,A4_NCM_TRIAL1_A,4.020100503,A4,NCM,TRIAL1,A
1,NA,4???,74,Baseline,1,A4_NCM_TRIAL1_A,4.522613065,A4,NCM,TRIAL1,A
1,NA,4???,75,Baseline,1,A4_NCM_TRIAL1_A,2.010050251,A4,NCM,TRIAL1,A
1,NA,5???,76,Baseline,0,A4_NCM_TRIAL1_A,4.181184669,A4,NCM,TRIAL1,A
1,NA,5???,77,Baseline,1,A4_NCM_TRIAL1_A,3.135888502,A4,NCM,TRIAL1,A
1,NA,5???,78,Baseline,2,A4_NCM_TRIAL1_A,2.787456446,A4,NCM,TRIAL1,A
1,NA,5???,79,Baseline,0,A4_NCM_TRIAL1_A,2.787456446,A4,NCM,TRIAL1,A
1,NA,5???,80,Baseline,0,A4_NCM_TRIAL1_A,4.181184669,A4,NCM,TRIAL1,A
1,NA,5???,81,Baseline,2,A4_NCM_TRIAL1_A,3.832752613,A4,NCM,TRIAL1,A
1,NA,5???,82,Baseline,0,A4_NCM_TRIAL1_A,2.43902439,A4,NCM,TRIAL1,A
1,NA,5???,83,Baseline,0,A4_NCM_TRIAL1_A,4.181184669,A4,NCM,TRIAL1,A
1,NA,5???,84,Baseline,1,A4_NCM_TRIAL1_A,2.787456446,A4,NCM,TRIAL1,A
1,NA,5???,85,Baseline,0,A4_NCM_TRIAL1_A,2.787456446,A4,NCM,TRIAL1,A
1,NA,5???,86,Baseline,1,A4_NCM_TRIAL1_A,3.484320557,A4,NCM,TRIAL1,A
1,NA,5???,87,Baseline,0,A4_NCM_TRIAL1_A,4.529616725,A4,NCM,TRIAL1,A
1,NA,5???,88,Baseline,1,A4_NCM_TRIAL1_A,5.226480836,A4,NCM,TRIAL1,A
1,NA,5???,89,Baseline,1,A4_NCM_TRIAL1_A,2.090592334,A4,NCM,TRIAL1,A
1,NA,5???,90,Baseline,1,A4_NCM_TRIAL1_A,3.832752613,A4,NCM,TRIAL1,A
1,NA,5???,91,Baseline,0,A4_NCM_TRIAL1_A,3.484320557,A4,NCM,TRIAL1,A
1,NA,5???,92,Baseline,0,A4_NCM_TRIAL1_A,3.135888502,A4,NCM,TRIAL1,A
