ID.x,Region,Trial,Letter,Stimulus,Unit2,StimSet,base_fr,stim_fr,basesd,stimsd,Z_score,stimID,Duration.s,Species,FamUnfam,Clutch,Treatment,Age,DaysPostFledge,Mass,Date,No_reps,Hemisphere,Depth,ISI.check,Peak_V,Trough_V,Peak.to.Peak_s,Type,Quality,Exclude4PC,TroughBeforePeak,Notes,Accuracy.rcorr,Accuracy.count,Accuracy.cross_corr,normal_rcorr,normal_count,normal_cross_corr,Latency,p.value,sigYN,Peak2PeakRatio
A2,NCM,1,A,3,A2_NCM_TRIAL1_A,A2,9.5,13.05882353,2.990726407,2.430107199,1.36185254,WN,1.7,WN,WN,A,xfostered,23,2,9.6,5/22/21,15,R,1.14,x,0.4347,-0.131,0.000179999,NA,Good,Y,N,,0.869222222,1,0.931222222,0.669222222,0.8,0.731222222,0.025,0.00390625,Y,0.301357258
A2,NCM,1,A,4,A2_NCM_TRIAL1_A,A2,11.23076923,33.7543054,3.539158237,7.40746889,3.764105769,BR90,1.34,BEFI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,R,1.14,x,0.4347,-0.131,0.000179999,NA,Good,Y,N,,0.988,0.822666667,0.968,0.788,0.622666667,0.768,0.03,0.000244141,Y,0.301357258
A2,NCM,1,A,5,A2_NCM_TRIAL1_A,A2,11.5,34.45993031,2.677063067,2.880043816,4.770087548,P192P193,2.87,ZEBI,Father,A,xfostered,23,2,9.6,5/22/21,15,R,1.14,x,0.4347,-0.131,0.000179999,NA,Good,Y,N,,1,0.938777778,1,0.8,0.738777778,0.8,0.23,0.001953125,Y,0.301357258
A2,NCM,2,A,1,A2_NCM_TRIAL2_A,A2,2.714285714,6.355042017,3.429029273,6.348912167,1.072737299,ALP47,1.36,ZEBI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,0.3594,0.0343,0.000899996,NA,Good,N,N,,0.554,0.316875,0.57825,0.354,0.116875,0.37825,0.035,0.006891295,Y,0.095436839
A2,NCM,2,A,2,A2_NCM_TRIAL2_A,A2,3.357142857,6.212624585,4.781489032,6.609555344,0.777754457,DB22P31,2.15,BEFI,FosterFather,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,0.3594,0.0343,0.000899996,NA,Good,N,N,,0.589375,0.54,0.62525,0.389375,0.34,0.42525,0.065,0.016601563,Y,0.095436839
A2,NCM,2,A,3,A2_NCM_TRIAL2_A,A2,3.076923077,3.303167421,3.882901374,3.099079574,0.062420578,WN,1.7,WN,WN,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,0.3594,0.0343,0.000899996,NA,Good,N,N,,0.1055,0.54575,0.195875,-0.0945,0.34575,-0.004125,0.025,0.575987029,N,0.095436839
A2,NCM,2,A,4,A2_NCM_TRIAL2_A,A2,4.25,13.12189055,4.55521679,9.170072739,1.264086457,BR90,1.34,BEFI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,0.3594,0.0343,0.000899996,NA,Good,N,N,,0.5475,0.19575,0.42925,0.3475,-0.00425,0.22925,0.04,0.003251806,Y,0.095436839
A2,NCM,2,A,5,A2_NCM_TRIAL2_A,A2,4,11.2659698,5.315072906,6.303154186,NA,P192P193,2.87,ZEBI,Father,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,0.3594,0.0343,0.000899996,NA,Good,N,N,,0.69725,0.4035,0.703375,0.49725,0.2035,0.503375,0.235,0.00390625,Y,0.095436839
A2,NCM,2,B,1,A2_NCM_TRIAL2_B,A2,0.714285714,2.993697479,1.437335753,3.230460778,0.819828871,ALP47,1.36,ZEBI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,-0.3945,0.0247,0.001259966,NA,Good,N,N,Inverted; might not be auditory,0.367,0.259125,0.206625,0.167,0.059125,0.006625,0.01,0.006759078,Y,0.0626109
A2,NCM,2,B,2,A2_NCM_TRIAL2_B,A2,2.071428571,2.757475082,3.173551413,4.474142209,0.319605035,DB22P31,2.15,BEFI,FosterFather,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,-0.3945,0.0247,0.001259966,NA,Good,N,N,Inverted; might not be auditory,0.193625,0.245375,0.316375,-0.006375,0.045375,0.116375,0.085,0.257075114,N,0.0626109
A2,NCM,2,B,3,A2_NCM_TRIAL2_B,A2,2.153846154,2.352941176,5.193684528,2.641606585,0.03755479,WN,1.7,WN,WN,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,-0.3945,0.0247,0.001259966,NA,Good,N,N,Inverted; might not be auditory,0.180875,0.270875,0.300125,-0.019125,0.070875,0.100125,NA,0.307119032,N,0.0626109
A2,NCM,2,B,4,A2_NCM_TRIAL2_B,A2,2.416666667,5.348258707,4.907477288,3.681255868,0.551712399,BR90,1.34,BEFI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,-0.3945,0.0247,0.001259966,NA,Good,N,N,Inverted; might not be auditory,0.318625,0.397875,0.477,0.118625,0.197875,0.277,0.025,0.107530921,N,0.0626109
A2,NCM,2,B,5,A2_NCM_TRIAL2_B,A2,1.222222222,3.484320557,1.986062548,2.291454083,0.898093165,P192P193,2.87,ZEBI,Father,A,xfostered,23,2,9.6,5/22/21,15,R,1.24,x,-0.3945,0.0247,0.001259966,NA,Good,N,N,Inverted; might not be auditory,0.265,0.298875,0.355625,0.065,0.098875,0.155625,0.265,0.02734375,Y,0.0626109
A2,NCM,3,B,1,A2_NCM_TRIAL3_B,A2,8.285714286,8.928571428,4.598136268,4.127907615,0.240817178,ALP47,1.36,ZEBI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,R,1.44,x,0.2604,-0.0164,0.001259995,NA,Bad,N,N,,0.641777778,0.498222222,0.650444444,0.441777778,0.298222222,0.450444444,0.055,0.451147469,N,0.062980031
A2,NCM,3,B,2,A2_NCM_TRIAL3_B,A2,9.538461538,10.44722719,8.62762409,3.843032388,0.152773574,DB22P31,2.15,BEFI,FosterFather,A,xfostered,23,2,9.6,5/22/21,15,R,1.44,x,0.2604,-0.0164,0.001259995,NA,Bad,N,N,,0.730111111,0.501111111,0.747444444,0.530111111,0.301111111,0.547444444,0.045,0.263348397,N,0.062980031
A2,NCM,3,B,3,A2_NCM_TRIAL3_B,A2,5.9,5.352941176,4.357624225,3.974640875,-0.148796106,WN,1.7,WN,WN,A,xfostered,23,2,9.6,5/22/21,15,R,1.44,x,0.2604,-0.0164,0.001259995,NA,Bad,N,N,,0.168444444,0.411333333,0.205222222,-0.031555556,0.211333333,0.005222222,0.135,1,N,0.062980031
A2,NCM,3,B,4,A2_NCM_TRIAL3_B,A2,7.285714286,11.72707889,4.9369653,4.714627937,0.846516046,BR90,1.34,BEFI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,R,1.44,x,0.2604,-0.0164,0.001259995,NA,Bad,N,N,,0.438444444,0.312444444,0.433333333,0.238444444,0.112444444,0.233333333,0.095,0.010039381,Y,0.062980031
A2,NCM,3,B,5,A2_NCM_TRIAL3_B,A2,13,14.9825784,13.80016103,7.52699268,0.350097913,P192P193,2.87,ZEBI,Father,A,xfostered,23,2,9.6,5/22/21,15,R,1.44,x,0.2604,-0.0164,0.001259995,NA,Bad,N,N,,0.794111111,0.474,0.771777778,0.594111111,0.274,0.571777778,0.23,0.275390625,N,0.062980031
A2,NCM,6,A,1,A2_NCM_TRIAL6_A,A2,6.384615385,9.84162896,4.213835575,6.689011054,0.636531584,ALP47,1.36,ZEBI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,L,1.02,x,0.26941,-0.04681,0.000479849,NA,Good,N,N,,0.453636364,0.197272727,0.432636364,0.253636364,-0.002727273,0.232636364,0.17,0.068115234,N,0.173750046
A2,NCM,6,A,2,A2_NCM_TRIAL6_A,A2,8.166666667,4.263565891,7.209001108,2.599763863,-0.465058159,DB22P31,2.15,BEFI,FosterFather,A,xfostered,23,2,9.6,5/22/21,15,L,1.02,x,0.26941,-0.04681,0.000479849,NA,Good,N,N,,0.472545455,0.363181818,0.519909091,0.272545455,0.163181818,0.319909091,NA,0.151367188,N,0.173750046
A2,NCM,6,A,3,A2_NCM_TRIAL6_A,A2,8.692307692,5.656108597,8.750091575,3.080414575,-0.339091663,WN,1.7,WN,WN,A,xfostered,23,2,9.6,5/22/21,15,L,1.02,x,0.26941,-0.04681,0.000479849,NA,Good,N,N,,0.141454545,0.401818182,0.179545455,-0.058545455,0.201818182,-0.020454545,NA,0.497314453,N,0.173750046
A2,NCM,6,A,4,A2_NCM_TRIAL6_A,A2,6.533333333,11.49253731,3.997618339,5.639850299,0.840468696,BR90,1.34,BEFI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,L,1.02,x,0.26941,-0.04681,0.000479849,NA,Good,N,N,,0.448,0.186818182,0.357636364,0.248,-0.013181818,0.157636364,0.135,0.012451172,Y,0.173750046
A2,NCM,6,A,5,A2_NCM_TRIAL6_A,A2,4.666666667,5.255516841,2.640018365,3.107456841,0.14311271,P192P193,2.87,ZEBI,Father,A,xfostered,23,2,9.6,5/22/21,15,L,1.02,x,0.26941,-0.04681,0.000479849,NA,Good,N,N,,0.236272727,0.349,0.257545455,0.036272727,0.149,0.057545455,0.365,0.469726563,N,0.173750046
A2,NCM,7,A,1,A2_NCM_TRIAL7_A,A2,10.8,14.90196078,5.595916879,7.47517449,0.8205049,ALP47,1.36,ZEBI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,L,0.97,x,0.28998,-0.04797,0.000839939,NA,Bad,N,N,,0.66975,0.340375,0.6745,0.46975,0.140375,0.4745,0.165,0.018066406,Y,0.165425202
A2,NCM,7,A,2,A2_NCM_TRIAL7_A,A2,10.23076923,6.511627907,8.506407841,4.134043915,-0.632418481,DB22P31,2.15,BEFI,FosterFather,A,xfostered,23,2,9.6,5/22/21,15,L,0.97,x,0.28998,-0.04797,0.000839939,NA,Bad,N,N,,0.75575,0.522875,0.801875,0.55575,0.322875,0.601875,NA,0.094238281,N,0.165425202
A2,NCM,7,A,3,A2_NCM_TRIAL7_A,A2,12.73333333,7.882352941,13.25824092,5.010123217,-0.370269979,WN,1.7,WN,WN,A,xfostered,23,2,9.6,5/22/21,15,L,0.97,x,0.28998,-0.04797,0.000839939,NA,Bad,N,N,,0.178125,0.51225,0.1995,-0.021875,0.31225,-5.00E-04,NA,0.20118884,N,0.165425202
A2,NCM,7,A,4,A2_NCM_TRIAL7_A,A2,10.23076923,16.07347876,8.166535844,5.631035779,0.757040895,BR90,1.34,BEFI,Unfamiliar,A,xfostered,23,2,9.6,5/22/21,15,L,0.97,x,0.28998,-0.04797,0.000839939,NA,Bad,N,N,,0.778,0.359875,0.70375,0.578,0.159875,0.50375,0.11,0.013427734,Y,0.165425202
A2,NCM,7,A,5,A2_NCM_TRIAL7_A,A2,8,9.330236158,5.172040216,4.82102615,0.333045711,P192P193,2.87,ZEBI,Father,A,xfostered,23,2,9.6,5/22/21,15,L,0.97,x,0.28998,-0.04797,0.000839939,NA,Bad,N,N,,0.38575,0.237,0.349875,0.18575,0.037,0.149875,NA,0.30078125,N,0.165425202
A3,FL,1,A,1,A3_FL_TRIAL1_A,A3,3.666666667,10.2676399,2.497617913,5.589453663,1.531575666,LP80,1.37,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.73,x,-0.535,0.244,0.00018,NA,Good,N,N,Drifted into the spot so first presentations not great,0.235714286,0.276571429,0.199285714,0.035714286,0.076571429,-0.000714286,0.035,0.000305176,Y,0.456074766
A3,FL,1,A,2,A3_FL_TRIAL1_A,A3,2.8,12.17171717,3.233750587,6.00943404,1.860606814,LP74,1.32,ZEBI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.73,x,-0.535,0.244,0.00018,NA,Good,N,N,Drifted into the spot so first presentations not great,0.253,0.195857143,0.265928571,0.053,-0.004142857,0.065928571,0.05,0.000724715,Y,0.456074766
A3,FL,1,A,3,A3_FL_TRIAL1_A,A3,3.133333333,11.41176471,2.669046557,5.083582174,1.662830191,WN,1.7,WN,WN,A,normal,20,3,11.7,5/16/21,15,L,1.73,x,-0.535,0.244,0.00018,NA,Good,N,N,Drifted into the spot so first presentations not great,0.160285714,0.201928571,0.182071429,-0.039714286,0.001928571,-0.017928571,0.035,0.000724715,Y,0.456074766
A3,FL,1,A,4,A3_FL_TRIAL1_A,A3,2.933333333,12.03980099,2.865226659,6.590061524,1.71346156,BR90,1.34,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.73,x,-0.535,0.244,0.00018,NA,Good,N,N,Drifted into the spot so first presentations not great,0.253785714,0.204428571,0.264142857,0.053785714,0.004428571,0.064142857,0.065,6.10E-05,Y,0.456074766
A3,FL,1,A,5,A3_FL_TRIAL1_A,A3,2.6,10.19744483,1.4040757,4.900160839,1.757096061,P192P193,2.87,ZEBI,Father,A,normal,20,3,11.7,5/16/21,15,L,1.73,x,-0.535,0.244,0.00018,NA,Good,N,N,Drifted into the spot so first presentations not great,0.266785714,0.228642857,0.273785714,0.066785714,0.028642857,0.073785714,0.045,0.000724715,Y,0.456074766
A3,FL,2,A,1,A3_FL_TRIAL2_A,A3,0.727272727,3.450564035,0.786245393,1.790655681,2.185579914,LP80,1.37,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.79,x,-1.041,0.135,0.001019988,NA,Good,N,N,Inverted,0.758714286,0.477571429,0.618,0.558714286,0.277571429,0.418,0.01,0.003822354,Y,0.129682997
A3,FL,2,A,2,A3_FL_TRIAL2_A,A3,1.083333333,4.482323232,1.378954369,2.003272151,1.858694104,LP74,1.32,ZEBI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.79,x,-1.041,0.135,0.001019988,NA,Good,N,N,Inverted,0.337714286,0.247714286,0.426,0.137714286,0.047714286,0.226,0.04,0.002506842,Y,0.129682997
A3,FL,2,A,3,A3_FL_TRIAL2_A,A3,0.636363636,2.673796791,0.809039835,1.157602712,1.698491158,WN,1.7,WN,WN,A,normal,20,3,11.7,5/16/21,15,L,1.79,x,-1.041,0.135,0.001019988,NA,Good,N,N,Inverted,0.166571429,0.206285714,0.223285714,-0.033428571,0.006285714,0.023285714,0.01,0.0038398,Y,0.129682997
A3,FL,2,A,4,A3_FL_TRIAL2_A,A3,1.75,5.78358209,1.712255291,2.29740145,2.138718635,BR90,1.34,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.79,x,-1.041,0.135,0.001019988,NA,Good,N,N,Inverted,0.343428571,0.262428571,0.417857143,0.143428571,0.062428571,0.217857143,0.13,0.000488281,Y,0.129682997
A3,FL,2,A,5,A3_FL_TRIAL2_A,A3,1.125,4.006968641,1.246423455,1.834298235,1.875136153,P192P193,2.87,ZEBI,Father,A,normal,20,3,11.7,5/16/21,15,L,1.79,x,-1.041,0.135,0.001019988,NA,Good,N,N,Inverted,0.289428571,0.307,0.288571429,0.089428571,0.107,0.088571429,0.19,0.014147404,Y,0.129682997
A3,FL,3,A,1,A3_FL_TRIAL3_A,A3,1.2,6.532846716,1.794729125,2.87592021,1.996170683,LP80,1.37,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.64,ok,-0.717,0.313,0.00018,NA,Bad,N,N,Inverted; Low S:N,0.331789474,0.350526316,0.353947368,0.131789474,0.150526316,0.153947368,0.065,9.53E-05,Y,0.436541144
A3,FL,3,A,2,A3_FL_TRIAL3_A,A3,1.2,8.333333333,1.852452144,3.334058207,1.982785872,LP74,1.32,ZEBI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.64,ok,-0.717,0.313,0.00018,NA,Bad,N,N,Inverted; Low S:N,0.378421053,0.276263158,0.367105263,0.178421053,0.076263158,0.167105263,0.045,9.49E-05,Y,0.436541144
A3,FL,3,A,3,A3_FL_TRIAL3_A,A3,2.45,6.294117647,3.410124245,3.366195086,1.156064807,WN,1.7,WN,WN,A,normal,20,3,11.7,5/16/21,20,L,1.64,ok,-0.717,0.313,0.00018,NA,Bad,N,N,Inverted; Low S:N,0.259894737,0.324,0.269473684,0.059894737,0.124,0.069473684,0.03,0.000480833,Y,0.436541144
A3,FL,3,A,4,A3_FL_TRIAL3_A,A3,1.25,7.873134327,1.860248993,2.838868415,2.709502952,BR90,1.34,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.64,ok,-0.717,0.313,0.00018,NA,Bad,N,N,Inverted; Low S:N,0.363,0.181631579,0.340157895,0.163,-0.018368421,0.140157895,0.01,9.49E-05,Y,0.436541144
A3,FL,3,A,5,A3_FL_TRIAL3_A,A3,1.9,7.421602787,2.314712668,1.955079883,1.804850054,P192P193,2.87,ZEBI,Father,A,normal,20,3,11.7,5/16/21,20,L,1.64,ok,-0.717,0.313,0.00018,NA,Bad,N,N,Inverted; Low S:N,0.273105263,0.189578947,0.264578947,0.073105263,-0.010421053,0.064578947,0.045,0.000203265,Y,0.436541144
A3,FL,4,A,1,A3_FL_TRIAL4_A,A3,0.75,2.00729927,1.164157703,1.672472881,0.631496534,LP80,1.37,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.49,x,-0.942,0.161,0.000420001,NA,Good,N,N,Inverted,0.324882353,0.248411765,0.227588235,0.124882353,0.048411765,0.027588235,0.05,0.014825013,Y,0.170912951
A3,FL,4,A,2,A3_FL_TRIAL4_A,A3,0.45,3.181818182,0.759154655,1.359643276,1.6193367,LP74,1.32,ZEBI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.49,x,-0.942,0.161,0.000420001,NA,Good,N,N,Inverted,0.283058824,0.129470588,0.293235294,0.083058824,-0.070529412,0.093235294,0.02,0.000148698,Y,0.170912951
A3,FL,4,A,3,A3_FL_TRIAL4_A,A3,0.75,1.617647059,1.069923755,1.829312711,0.465302091,WN,1.7,WN,WN,A,normal,20,3,11.7,5/16/21,20,L,1.49,x,-0.942,0.161,0.000420001,NA,Good,N,N,Inverted,0.163117647,0.322470588,0.213647059,-0.036882353,0.122470588,0.013647059,0.045,0.046062879,Y,0.170912951
A3,FL,4,A,4,A3_FL_TRIAL4_A,A3,0.611111111,2.072968491,1.036900863,1.460489013,0.948306068,BR90,1.34,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.49,x,-0.942,0.161,0.000420001,NA,Good,N,N,Inverted,0.171941176,0.279058824,0.249882353,-0.028058824,0.079058824,0.049882353,0.155,0.002822034,Y,0.170912951
A3,FL,4,A,5,A3_FL_TRIAL4_A,A3,0.55,2.212543554,0.759154655,1.068122909,1.367003108,P192P193,2.87,ZEBI,Father,A,normal,20,3,11.7,5/16/21,20,L,1.49,x,-0.942,0.161,0.000420001,NA,Good,N,N,Inverted,0.266764706,0.184,0.290352941,0.066764706,-0.016,0.090352941,0.015,0.000200933,Y,0.170912951
A3,NCM,1,A,1,A3_NCM_TRIAL1_A,A3,2.933333333,11.48418491,1.667618776,2.860008355,2.292912099,LP80,1.37,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1,x,0.3605,-0.0821,0.000360008,NA,Good,N,N,,0.409071429,0.312142857,0.401428571,0.209071429,0.112142857,0.201428571,0.165,0.000724715,Y,0.227739251
A3,NCM,1,A,2,A3_NCM_TRIAL1_A,A3,2.6,12.97979798,2.292846017,3.505335352,2.886248982,LP74,1.32,ZEBI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1,x,0.3605,-0.0821,0.000360008,NA,Good,N,N,,0.4735,0.241,0.427857143,0.2735,0.041,0.227857143,0.025,0.000722919,Y,0.227739251
A3,NCM,1,A,3,A3_NCM_TRIAL1_A,A3,2,1.960784314,1.812653934,1.034899339,-0.019057524,WN,1.7,WN,WN,A,normal,20,3,11.7,5/16/21,15,L,1,x,0.3605,-0.0821,0.000360008,NA,Good,N,N,,0.312142857,0.882285714,0.375071429,0.112142857,0.682285714,0.175071429,0.055,1,N,0.227739251
A3,NCM,1,A,4,A3_NCM_TRIAL1_A,A3,2.4,14.67661691,2.131397932,2.670925007,4.171897921,BR90,1.34,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1,x,0.3605,-0.0821,0.000360008,NA,Good,N,N,,0.495357143,0.327571429,0.415857143,0.295357143,0.127571429,0.215857143,0.025,0.000724715,Y,0.227739251
A3,NCM,1,A,5,A3_NCM_TRIAL1_A,A3,2.2,11.61440186,2.210365193,2.294920495,2.666839901,P192P193,2.87,ZEBI,Father,A,normal,20,3,11.7,5/16/21,15,L,1,x,0.3605,-0.0821,0.000360008,NA,Good,N,N,,0.4115,0.344285714,0.362071429,0.2115,0.144285714,0.162071429,0.01,6.10E-05,Y,0.227739251
A3,NCM,2,A,1,A3_NCM_TRIAL2_A,A3,0.272727273,14.66489715,0.646669791,7.258679443,2.055007988,LP80,1.37,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.1,x,0.637,-0.392,0.000180003,NA,Good,N,N,"Only 1st half of trial are these measurements (second half peak, trough , p2p = 0.4866V, -0.193V, 0.000179996s)",0.756428571,0.297428571,0.784428571,0.556428571,0.097428571,0.584428571,0.075,0.0038398,Y,0.615384615
A3,NCM,2,A,2,A3_NCM_TRIAL2_A,A3,2.25,16.28787879,2.41679728,10.64779275,1.335714732,LP74,1.32,ZEBI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.1,x,0.637,-0.392,0.000180003,NA,Good,N,N,"Only 1st half of trial are these measurements (second half peak, trough , p2p = 0.4866V, -0.193V, 0.000179996s)",0.641,0.240857143,0.591142857,0.441,0.040857143,0.391142857,0.13,0.000488281,Y,0.615384615
A3,NCM,2,A,3,A3_NCM_TRIAL2_A,A3,2.181818182,2.94117647,2.400757456,3.101512076,0.496673544,WN,1.7,WN,WN,A,normal,20,3,11.7,5/16/21,15,L,1.1,x,0.637,-0.392,0.000180003,NA,Good,N,N,"Only 1st half of trial are these measurements (second half peak, trough , p2p = 0.4866V, -0.193V, 0.000179996s)",0.297142857,0.724714286,0.376,0.097142857,0.524714286,0.176,0.01,0.240234375,N,0.615384615
A3,NCM,2,A,4,A3_NCM_TRIAL2_A,A3,0.916666667,16.41791045,0.900336637,11.40684186,1.489216261,BR90,1.34,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,15,L,1.1,x,0.637,-0.392,0.000180003,NA,Good,N,N,"Only 1st half of trial are these measurements (second half peak, trough , p2p = 0.4866V, -0.193V, 0.000179996s)",0.631857143,0.263714286,0.596428571,0.431857143,0.063714286,0.396428571,0.38,0.002516497,Y,0.615384615
A3,NCM,2,A,5,A3_NCM_TRIAL2_A,A3,0.75,10.19163763,1.035098339,4.591415169,1.980879181,P192P193,2.87,ZEBI,Father,A,normal,20,3,11.7,5/16/21,15,L,1.1,x,0.637,-0.392,0.000180003,NA,Good,N,N,"Only 1st half of trial are these measurements (second half peak, trough , p2p = 0.4866V, -0.193V, 0.000179996s)",0.443285714,0.265285714,0.468714286,0.243285714,0.065285714,0.268714286,0.01,0.014147404,Y,0.615384615
A3,NCM,3,A,1,A3_NCM_TRIAL3_A,A3,5.8,17.26277372,2.307881234,3.964695253,2.612251897,LP80,1.37,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.2,x,0.3667,-0.0511,0.000420005,NA,Good,N,N,,0.811315789,0.510631579,0.782789474,0.611315789,0.310631579,0.582789474,0.055,9.56E-05,Y,0.139350968
A3,NCM,3,A,2,A3_NCM_TRIAL3_A,A3,5.35,18.56060606,2.888725816,6.857938318,2.399210446,LP74,1.32,ZEBI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.2,x,0.3667,-0.0511,0.000420005,NA,Good,N,N,,0.534736842,0.300526316,0.489894737,0.334736842,0.100526316,0.289894737,0.025,1.91E-06,Y,0.139350968
A3,NCM,3,A,3,A3_NCM_TRIAL3_A,A3,5.25,7.205882353,3.058637468,2.849180439,0.678173786,WN,1.7,WN,WN,A,normal,20,3,11.7,5/16/21,20,L,1.2,x,0.3667,-0.0511,0.000420005,NA,Good,N,N,,0.397947368,0.792947368,0.472473684,0.197947368,0.592947368,0.272473684,0.04,0.016871369,Y,0.139350968
A3,NCM,3,A,4,A3_NCM_TRIAL3_A,A3,6.35,21.04477612,2.433861995,5.686506342,2.604937129,BR90,1.34,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.2,x,0.3667,-0.0511,0.000420005,NA,Good,N,N,,0.667052632,0.367526316,0.613578947,0.467052632,0.167526316,0.413578947,0.025,9.52E-05,Y,0.139350968
A3,NCM,3,A,5,A3_NCM_TRIAL3_A,A3,5.1,14.28571429,2.174009151,3.136907143,3.167492873,P192P193,2.87,ZEBI,Father,A,normal,20,3,11.7,5/16/21,20,L,1.2,x,0.3667,-0.0511,0.000420005,NA,Good,N,N,,0.528578947,0.344947368,0.526473684,0.328578947,0.144947368,0.326473684,0.03,9.56E-05,Y,0.139350968
A3,NCM,4,A,1,A3_NCM_TRIAL4_A,A3,0.9,1.277372263,0.718184846,1.107622224,0.320479189,LP80,1.37,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.3,x,0.3437,-0.0586,0.00024,NA,Good,N,N,,0.343470588,0.294411765,0.274352941,0.143470588,0.094411765,0.074352941,0.015,0.222194712,N,0.170497527
A3,NCM,4,A,2,A3_NCM_TRIAL4_A,A3,1.15,2.651515152,1.348488433,1.112861701,0.821268691,LP74,1.32,ZEBI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.3,x,0.3437,-0.0586,0.00024,NA,Good,N,N,,0.284058824,0.214764706,0.382647059,0.084058824,0.014764706,0.182647059,0.045,0.002970298,Y,0.170497527
A3,NCM,4,A,3,A3_NCM_TRIAL4_A,A3,0.6,1.529411765,0.680557047,0.840601462,0.793661376,WN,1.7,WN,WN,A,normal,20,3,11.7,5/16/21,20,L,1.3,x,0.3437,-0.0586,0.00024,NA,Good,N,N,,0.168588235,0.257529412,0.269176471,-0.031411765,0.057529412,0.069176471,0.09,0.00527004,Y,0.170497527
A3,NCM,4,A,4,A3_NCM_TRIAL4_A,A3,0.666666667,2.985074627,0.766964989,1.470424427,1.48971621,BR90,1.34,BEFI,Unfamiliar,A,normal,20,3,11.7,5/16/21,20,L,1.3,x,0.3437,-0.0586,0.00024,NA,Good,N,N,,0.255529412,0.244941176,0.285764706,0.055529412,0.044941176,0.085764706,0.025,0.000411483,Y,0.170497527
A3,NCM,4,A,5,A3_NCM_TRIAL4_A,A3,1,2.822299651,1.213953957,0.77418138,1.377794161,P192P193,2.87,ZEBI,Father,A,normal,20,3,11.7,5/16/21,20,L,1.3,x,0.3437,-0.0586,0.00024,NA,Good,N,N,,0.258411765,0.276235294,0.296294118,0.058411765,0.076235294,0.096294118,0.04,0.00041687,Y,0.170497527
A4,FL,1,A,1,A4_FL_TRIAL1_A,A4,1.210526316,4.109589041,1.618605276,2.633005158,1.502571875,LP75,1.46,ZEBI,Unfamiliar,A,normal,21,4,12,5/17/21,20,R,1.1,x,-1.23,0.093,0.000180029,NA,Bad,Y,N,Inverted with double depolarization peak; Loose spot a bit after 45 presentations,0.412705882,0.218058824,0.393941176,0.212705882,0.018058824,0.193941176,0.125,0.000165074,Y,0.075609756
A4,FL,1,A,2,A4_FL_TRIAL1_A,A4,1.263157895,2.717391304,1.557851272,1.78421337,1.357040904,DB10,1.84,BEFI,Unfamiliar,A,normal,21,4,12,5/17/21,20,R,1.1,x,-1.23,0.093,0.000180029,NA,Bad,Y,N,Inverted with double depolarization peak; Loose spot a bit after 45 presentations,0.256647059,0.282058824,0.280352941,0.056647059,0.082058824,0.080352941,0.025,0.000666805,Y,0.075609756
