"Unit2","Stimulus","ID.x","Region","Trial","Letter","StimSet","base_fr","stim_fr","basesd","stimsd","Z_score","stimID","Duration.s","FamUnfamSpecies","Species","FamUnfam","Clutch","Treatment","Age","DaysPostFledge","Mass","Date","No_reps","Hemisphere","Depth","ISI.check","Peak_V","Trough_V","Peak.to.Peak_s","Type","Quality","Exclude4PC","TroughBeforePeak","Notes","Accuracy.rcorr","Accuracy.count","Accuracy.cross_corr","normal_rcorr","normal_count","normal_cross_corr","Latency","p.value","sigYN","Peak2PeakRatio","Type0","TypeBN","TypeFL","RS_befi","pop_var_befi","RS_zebi","pop_var_zebi","dprime"
"G3_FL_TRIAL11_A",2,"G3","FL",11,"A","G3",1.666666667,12.12903226,1.799470822,2.404099368,4.719533863,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.42,"x",0.629,-0.154,0.0003599,NA,"Bad","Y","Y","Trough before peak?; Lost spot after 465s",0.596666667,0.459333333,0.511916667,0.396666667,0.259333333,0.311916667,0.095,0.000724715,"Y",0.244833068,"Field L","Field L","Narrow",10.462365593,5.14778587196231,13.358974356,26.948060495261,1.02257558571168
"G3_FL_TRIAL11_B",2,"G3","FL",11,"B","G3",1.666666667,16.68817204,1.799470822,7.191932891,2.39660751,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.42,"x",-0.629,0.138,0.0002265,NA,"Bad","Y","N","Inverted; Lost spot after 465s",0.664333333,0.34475,0.639333333,0.464333333,0.14475,0.439333333,0.035,0.000724715,"Y",0.219395866,"Field L","Field L","Narrow",15.021505373,40.0863914854851,15.717948715,35.4161735683432,0.160300520843025
"G3_FL_TRIAL12_A",2,"G3","FL",12,"A","G3",6.230769231,19.95037221,3.919052737,5.07632715,2.967108485,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.47,"x",-0.63,0.378,0.00018,NA,"Good","N","N","Inverted, May have drifted out of spot towards end, but will keep all",0.574545455,0.405909091,0.678272727,0.374545455,0.205909091,0.478272727,0.04,0.000244141,"Y",0.6,"Field L","Field L","Narrow",13.719602979,22.6561089433461,15.26666667,20.2696296174815,0.472257975575203
"G3_FL_TRIAL12_B",2,"G3","FL",12,"B","G3",4.846153846,15.83126551,2.995723448,3.578710943,3.224904279,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.47,"x",0.578,-0.257,0.00018,NA,"Good","N","Y","Trough before peak, May have drifted out of spot towards end, but will keep all",0.581818182,0.401090909,0.612727273,0.381818182,0.201090909,0.412727273,0.035,0.000244141,"Y",0.444636678,"Field L","Field L","Narrow",10.985111664,12.2572024949308,15.622222227,19.0350617287309,1.65790236959291
"G3_FL_TRIAL2_A",2,"G3","FL",2,"A","G3",6.6,15.9139785,2.848558533,3.655010279,2.484739954,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1,"x",-0.92,0.412,0.00018,NA,"Good","N","N","",0.712142857,0.425357143,0.664357143,0.512142857,0.225357143,0.464357143,0.065,6.1e-05,"Y",0.447826087,"Field L","Field L","Narrow",9.3139785,14.4504289485503,11.22222222,13.2246913564938,0.725469366489036
"G3_FL_TRIAL3_A",2,"G3","FL",3,"A","G3",5.133333333,13.24731183,3.622679881,2.975212663,1.536416823,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.05,"x",-0.927,0.361,0.00018,NA,"Good","N","N","Inverted",0.558428571,0.504928571,0.462857143,0.358428571,0.304928571,0.262857143,0.055,0.001329052,"Y",0.389428263,"Field L","Field L","Narrow",8.113978497,27.3981084498479,6.88888889,9.59506172575309,-0.402844163685775
"G3_FL_TRIAL4_A",2,"G3","FL",4,"A","G3",5.466666667,14.32258065,4.533473387,3.56051551,2.257942077,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.1,"x",0.906,-0.228,0.00018,NA,"Good","N","Y","Trough before peak",0.612857143,0.476428571,0.5125,0.412857143,0.276428571,0.3125,0.07,6.1e-05,"Y",0.251655629,"Field L","Field L","Narrow",8.855913983,16.4250942318669,8.888888887,11.2543209847753,0.0125353100479393
"G3_FL_TRIAL4_B",2,"G3","FL",4,"B","G3",11.06666667,23.91397849,4.333699618,3.612464312,2.781882683,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.1,"x",-1.005,0.445,0.0001799,NA,"Good","N","N","Inverted",0.6675,0.444142857,0.570071429,0.4675,0.244142857,0.370071429,0.055,0.000722919,"Y",0.44278607,"Field L","Field L","Narrow",12.84731182,21.8865718497495,14.95555555,38.7832098705383,0.541333117266713
"G3_FL_TRIAL5_A",2,"G3","FL",5,"A","G3",16,32.60215054,4.765950662,4.960774735,2.612330652,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.15,"x",-1.071,0.415,0.0001799,NA,"Good","N","N","Inverted",0.721714286,0.504428571,0.557,0.521714286,0.304428571,0.357,0.07,6.1e-05,"Y",0.387488329,"Field L","Field L","Narrow",16.60215054,40.6417851788956,15.68888889,36.3772839467753,-0.208125878491162
"G3_FL_TRIAL5_B",2,"G3","FL",5,"B","G3",6.6,11.0967742,2.443650665,3.318484344,1.230972201,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.15,"x",1.089,-0.398,0.0001799,NA,"Good","N","Y","Trough before peak",0.500357143,0.293071429,0.392214286,0.300357143,0.093071429,0.192214286,0.01,0.003438,"Y",0.365472911,"Field L","Field L","Narrow",4.4967742,13.511730838879,4,19.6444444377778,-0.172546762448863
"G3_FL_TRIAL5_C",2,"G3","FL",5,"C","G3",11.8,11.05376344,4.738896797,2.713916661,-0.134781013,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.15,"x",-1.224,1.074,0.00018,NA,"Good","N","N","Inverted",0.293142857,0.208928571,0.314142857,0.093142857,0.008928571,0.114142857,0.07,0.719726563,"N",0.87745098,"Field L","Field L","Narrow",-0.74623656,30.466578803224,3.06666667,12.7140740740681,1.16048939653439
"G3_FL_TRIAL6_A",2,"G3","FL",6,"A","G3",1.266666667,16.47311828,1.579632266,3.10240144,3.798661355,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.17,"x",-1.111,0.747,0.00018,NA,"Good","N","N","Inverted",0.732214286,0.411357143,0.708571429,0.532214286,0.211357143,0.508571429,0.03,0.000724715,"Y",0.672367237,"Field L","Field L","Narrow",15.206451613,15.7106902420259,16.73333333,14.0029629668148,0.560218395493261
"G3_FL_TRIAL6_B",2,"G3","FL",6,"B","G3",2.666666667,8.516129034,2.439750182,3.643060445,1.672752647,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.17,"x",-0.895,0.455,0.0004799,NA,"Good","N","N","Inverted",0.353785714,0.278214286,0.304,0.153785714,0.078214286,0.104,0.065,6.1e-05,"Y",0.508379888,"Field L","Field L","Broad",5.849462367,12.6093190037448,3.755555555,6.5106172841442,-0.957732279236032
"G3_FL_TRIAL6_C",2,"G3","FL",6,"C","G3",2,16,1.963961012,2.071991075,5.138659585,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.17,"x",0.836,-0.26,0.00024,NA,"Good","N","Y","Trough before peak",0.722142857,0.652142857,0.637142857,0.522142857,0.452142857,0.437142857,0.06,0.000722919,"Y",0.311004785,"Field L","Field L","Narrow",14,7.43489420350191,11.822222227,11.2720987669649,-1.00702804406326
"G3_FL_TRIAL7_A",2,"G3","FL",7,"A","G3",5.866666667,12.08602151,3.642343568,2.676410522,2.119538972,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.22,"x",-0.773,0.428,0.00018,NA,"Good","N","N","",0.412857143,0.3825,0.417642857,0.212857143,0.1825,0.217642857,0.06,0.000724715,"Y",0.553686934,"Field L","Field L","Narrow",6.219354843,9.30727714459324,9.133333333,7.76000000167111,1.41069854005052
"G3_FL_TRIAL7_B",2,"G3","FL",7,"B","G3",4.133333333,18.79569893,2.416215065,3.737059165,3.505555529,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.22,"x",0.764,-0.229,0.00024,NA,"Good","N","Y","Trough before peak",0.583142857,0.296928571,0.551785714,0.383142857,0.096928571,0.351785714,0.01,6.1e-05,"Y",0.29973822,"Field L","Field L","Narrow",14.662365597,17.5601618558512,18,27.5999999946667,0.993324195287716
"G3_FL_TRIAL8_A",2,"G3","FL",8,"A","G3",3.8,17.50537635,2.541090879,2.038235181,4.190495026,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.27,"x",-0.881,0.459,0.000419,NA,"Good","N","N","Inverted",0.766857143,0.584428571,0.744,0.566857143,0.384428571,0.544,0.045,0.000724715,"Y",0.520998865,"Field L","Field L","Broad",13.70537635,10.6438940875552,21.31111111,29.1624691455901,2.41098728904735
"G3_FL_TRIAL8_B",2,"G3","FL",8,"B","G3",3.133333333,27.65591398,1.884776101,3.599272071,5.956557279,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.27,"x",0.701,-0.168,0.000238,NA,"Good","N","Y","Trough before peak",0.790142857,0.547071429,0.834285714,0.590142857,0.347071429,0.634285714,0.055,0.000724715,"Y",0.239657632,"Field L","Field L","Narrow",24.522580647,16.846090895543,30.15555556,16.6498765415901,1.9465768309027
"G3_FL_TRIAL9_A",2,"G3","FL",9,"A","G3",1.733333333,12.86021506,1.751190072,4.558502115,3.321604622,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.32,"x",-0.812,0.389,0.00018,NA,"Bad","Y","N","Inverted; LOST SPOT ~540s but still have some signal",0.492,0.304272727,0.440909091,0.292,0.104272727,0.240909091,0.04,0.000722919,"Y",0.479064039,"Field L","Field L","Narrow",11.126881727,11.9571927435514,10.888888893,22.9580246827012,-0.0805538868826806
"G3_NCM_TRIAL10_A",2,"G3","NCM",10,"A","G3",2.642857143,6.267281106,2.340517459,2.977312989,1.124815218,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.6,"x",0.3131,0.2218,0.0004799,NA,"Bad","Y","N","Lost spot after 600s",0.342666667,0.175833333,0.359166667,0.142666667,-0.024166667,0.159166667,0.1,0.003165197,"Y",0.708399872,"Broad","Broad","NCM",3.624423963,10.5924791374239,2.690476191,6.6105442187551,-0.450350030587188
"G3_NCM_TRIAL10_B",2,"G3","NCM",10,"B","G3",1.142857143,6.359447005,1.875228924,3.523323556,2.107163639,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.6,"x",-0.2898,0.0694,0.00102,NA,"Bad","Y","N","Inverted; Lost spot after 600s",0.344416667,0.329083333,0.314916667,0.144416667,0.129083333,0.114916667,0.055,0.001081556,"Y",0.2394755,"Broad","Broad","NCM",5.216589862,6.74764807283882,2.142857143,8.53514739251247,-1.57251463253123
"G3_NCM_TRIAL11_A",2,"G3","NCM",11,"A","G3",1,5.204301075,1.414213562,2.187395364,1.670744902,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.65,"x",-0.243,0.0549,7e-04,NA,"Bad","Y","N","Inverted; Lost spot after 465s",0.298583333,0.346583333,0.312583333,0.098583333,0.146583333,0.112583333,0.165,0.000724715,"Y",0.225925926,"Broad","Broad","NCM",4.204301075,6.33238524683237,2.025641025,3.4266929651808,-1.39481004449688
"G3_NCM_TRIAL11_B",2,"G3","NCM",11,"B","G3",2.533333333,6.451612904,2.166849809,2.413972508,2.458597944,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.65,"x",0.2666,0.1955,0.00048,NA,"Bad","Y","N","Lost spot after 465s",0.5155,0.401833333,0.690416667,0.3155,0.201833333,0.490416667,0.355,0.000724715,"Y",0.733308327,"Broad","Broad","NCM",3.918279571,3.02530234869566,3.435897436,7.86982248473767,-0.292284042752661
"G3_NCM_TRIAL12_A",2,"G3","NCM",12,"A","G3",1.307692308,4.218362283,1.109400392,2.067460679,1.41387707,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.7,"x",0.2992,-0.2285,0.00054,NA,"Good","N","N","",0.187909091,0.209545455,0.215818182,-0.012090909,0.009545455,0.015818182,0.335,0.000732422,"Y",0.763703209,"Broad","Broad","NCM",2.910669975,4.30291424770042,1.288888889,5.74617283991013,-1.02319620774599
"G3_NCM_TRIAL2_A",2,"G3","NCM",2,"A","G3",3.466666667,15.01075269,1.505545305,4.412684033,2.400123113,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.3,"x",0.2435,-0.04442,0.000599,NA,"Good","N","N","",0.735571429,0.552785714,0.477214286,0.535571429,0.352785714,0.277214286,0.09,0.000722919,"Y",0.182422998,"Broad","Broad","NCM",11.544086023,22.9444143738302,1.022222222,8.40691358400198,-3.75832818521083
"G3_NCM_TRIAL2_B",2,"G3","NCM",2,"B","G3",3.066666667,9.548387098,1.751190072,2.739359051,1.903200652,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.3,"x",-0.2283,0.0385,0.001019,NA,"Good","N","N","Inverted",0.476,0.51,0.416357143,0.276,0.31,0.216357143,0.215,0.000724715,"Y",0.168637757,"Broad","Broad","NCM",6.481720431,11.4832420035866,2.4,3.02518518489482,-2.14320189052773
"G3_NCM_TRIAL3_A",2,"G3","NCM",3,"A","G3",3.866666667,6.795698926,2.263583337,2.602061672,0.851493509,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.35,"x",0.3138,-0.2062,0.00024,NA,"Duplicate","N","N","",0.350214286,0.265714286,0.328285714,0.150214286,0.065714286,0.128285714,NA,0.012451172,"Y",0.657106437,"NS2","Narrow","NCM",2.929032259,11.7840027845338,-0.644444445,8.1846913573679,-1.59935958855534
"G3_NCM_TRIAL3_B",2,"G3","NCM",3,"B","G3",4.066666667,8.430107528,2.313521332,3.020830184,1.126883215,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.35,"x",-0.3114,0.1514,0.000239,NA,"Good","N","Y","Inverted, Trough before peak (although there is another trough after…)",0.5205,0.2605,0.463785714,0.3205,0.0605,0.263785714,0.07,0.000305176,"Y",0.486191394,"NS2","Narrow","NCM",4.363440861,14.8946884095668,1.355555556,8.8365432101442,-1.23489811746131
"G3_NCM_TRIAL4_A",2,"G3","NCM",4,"A","G3",3.466666667,7.913978496,2.825057943,2.900322838,1.649501974,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.45,"x",0.324,-0.1732,0.0005399,NA,"Good","N","N","likes 2",0.451928571,0.462142857,0.355642857,0.251928571,0.262142857,0.155642857,0.155,0.00012207,"Y",0.534567901,"Broad","Broad","NCM",4.447311829,7.80462943834428,-0.0222222219999999,4.64395061727605,-2.53356667333475
"G3_NCM_TRIAL4_B",2,"G3","NCM",4,"B","G3",4.8,17.07526882,3.509171656,3.083175466,3.273530091,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.45,"x",0.51,0.377,0.00017999,NA,"Good","N","N","all but 3",0.713857143,0.530071429,0.629785714,0.513857143,0.330071429,0.429785714,0.055,0.000724715,"Y",0.739215686,"NS2","Narrow","NCM",12.27526882,14.4817019249288,3.8,10.6933333330933,-3.37830171802832
"G3_NCM_TRIAL4_C",2,"G3","NCM",4,"C","G3",5.066666667,11.87096774,3.011090611,2.646622054,1.817040606,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.45,"x",0.3225,-0.2417,0.0001799,NA,"Good","N","N","",0.774642857,0.555214286,0.647785714,0.574642857,0.355214286,0.447785714,0.27,0.00012207,"Y",0.749457364,"NS2","Narrow","NCM",6.804301073,14.0880286756198,-2.266666667,8.31407407356148,-3.83300358694705
"G3_NCM_TRIAL5_A",2,"G3","NCM",5,"A","G3",3.466666667,7.182795699,2.030716505,2.636116567,1.18299166,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.55,"x",0.276,-0.1962,0.00017999,NA,"Good","N","N","Might be a slow unit",0.365785714,0.093214286,0.229642857,0.165785714,-0.106785714,0.029642857,NA,0.000305176,"Y",0.710869565,"NS2","Narrow","NCM",3.716129032,9.89888311081013,-1.933333334,7.79555555591111,-2.68607862395698
"G3_NCM_TRIAL5_B",2,"G3","NCM",5,"B","G3",1.533333333,6.537634409,1.505545305,2.151766163,2.204558923,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.55,"x",-0.2192,0.04357,9e-04,NA,"Good","N","N","Inverted and fat",0.398571429,0.600214286,0.321642857,0.198571429,0.400214286,0.121642857,0.14,0.000724715,"Y",0.198768248,"Broad","Broad","NCM",5.004301076,5.23841369308431,1,3.42222222293333,-2.72133388050674
"G3_NCM_TRIAL5_C",2,"G3","NCM",5,"C","G3",4,10.10752688,2.591193878,3.032617557,1.352883501,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",1.55,"x",0.239,-0.07927,0.00036,NA,"Good","N","N","",0.451357143,0.644071429,0.338214286,0.251357143,0.444071429,0.138214286,0.08,0.000889762,"Y",0.33167364,"NS1","Narrow","NCM",6.10752688,20.0116082840136,1.533333333,7.10814814348741,-1.75671633731547
"G3_NCM_TRIAL6_A",2,"G3","NCM",6,"A","G3",4.533333333,27.82795699,2.748159557,7.487630816,3.615947453,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.4,"x",0.333,-0.2219,0.00042,NA,"Good","N","N","",0.703071429,0.460928571,0.552857143,0.503071429,0.260928571,0.352857143,0.03,0.000719336,"Y",0.666366366,"Broad","Broad","NCM",23.294623657,42.6934258258566,17.33333333,46.8296296348148,-1.26009364359344
"G3_NCM_TRIAL6_B",2,"G3","NCM",6,"B","G3",0.866666667,5.11827957,1.407463101,2.527878354,1.809411941,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.4,"bad/ok",-0.2874,0.0682,0.000539,NA,"Bad","N","N","Inverted, ugly shape; stimulus histogram looked amazing",0.357571429,0.265,0.310714286,0.157571429,0.065,0.110714286,0.13,0.001063946,"Y",0.23729993,"Broad","Broad","NCM",4.251612903,5.6739784961686,4.4,4.16592592657185,0.094608617040574
"G3_NCM_TRIAL7_A",2,"G3","NCM",7,"A","G3",2,6.838709678,1.414213562,1.962938914,2.163484399,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.45,"x",0.3801,-0.2512,0.0004199,NA,"Good","N","N","",0.366785714,0.253571429,0.36,0.166785714,0.053571429,0.16,0.16,0.000717549,"Y",0.660878716,"Broad","Broad","NCM",4.838709678,5.03281304233951,6.644444444,4.9402469131042,1.14358839713268
"G3_NCM_TRIAL8_A",2,"G3","NCM",8,"A","G3",1.933333333,6.537634409,1.387014608,2.095769582,1.84151952,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.5,"ok?",0.2468,-0.1373,0.0004792,NA,"Bad","N","N","",0.219571429,0.152428571,0.195642857,0.019571429,-0.047571429,-0.004357143,0.11,0.000722919,"Y",0.556320908,"Broad","Broad","NCM",4.604301076,6.2276055064991,4.755555555,8.31802468920494,0.079318039031208
"G3_NCM_TRIAL9_A",2,"G3","NCM",9,"A","G3",0.4,5.677419355,0.632455532,2.250811261,2.479462344,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.55,"x",-0.3019,0.03813,0.00126,NA,"Bad","Y","N","Inverted, LOST SPOT ~540s but still have some signal",0.275272727,0.273818182,0.331727273,0.075272727,0.073818182,0.131727273,0.075,0.000719336,"Y",0.126300099,"Broad","Broad","NCM",5.277419355,4.56840791136311,5.6,11.9437037073985,0.158769469533618
"G3_NCM_TRIAL9_B",2,"G3","NCM",9,"B","G3",1,4.860215054,1.133893419,2.93496898,1.393574619,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.55,"ok?",0.3114,-0.1929,0.00048,NA,"Bad","Y","N","ISI looks bad but shape looks good; LOST SPOT ~540s but still have some signal",0.172181818,0.230181818,0.229363636,-0.027818182,0.030181818,0.029363636,0.035,0.001089092,"Y",0.619460501,"Broad","Broad","NCM",3.860215054,7.7774077968346,2.955555556,10.6202469164405,-0.421826549975851
